CustomerKey,GeographyKey,FirstName,LastName,BirthDate,MaritalStatus,Gender,EmailAddress,YearlyIncome,TotalChildren,NumberChildrenAtHome,Education,Occupation,NumberCarsOwned,AddressLine1,Phone,DateFirstPurchase,CustomerType,CompanyName,OwnsHouse
15298,500,Jeremiah,Lopez,1972-12-26,Married,Male,jeremiah15@adventure-works.com,"50000,00",1,1,Grado,Manual calificado,0,7186 View Dr.,413-555-0138,2002-08-25,Person,No Company Entered,Yes
15299,508,Jasmine,Peterson,1972-01-11,Married,Female,jasmine33@adventure-works.com,"50000,00",1,1,Grado,Manual calificado,0,5898 Mt. Dell,894-555-0182,2002-08-14,Person,No Company Entered,Yes
15300,559,Y.,Yong,1972-07-27,Single,Male,y0@adventure-works.com,"60000,00",1,0,Máster,Manual calificado,0,5387 La Orinda Pl.,856-555-0157,2002-08-18,Person,No Company Entered,No
15301,582,Audrey,Ortega,1972-04-15,Single,Female,audrey24@adventure-works.com,"60000,00",1,0,Máster,Manual calificado,0,7581 Whiteaben Drive,230-555-0144,2002-08-12,Person,No Company Entered,Yes
15302,645,Isaiah,Hall,1972-01-15,Single,Male,isaiah46@adventure-works.com,"70000,00",1,0,Máster,Profesional,0,362 Richard Place,257-555-0112,2002-08-17,Person,No Company Entered,No
15303,472,James,Jackson,1970-07-12,Married,Male,james84@adventure-works.com,"40000,00",1,1,Grado,Manual calificado,1,8328 Melinda Court,589-555-0146,2002-08-02,Person,No Company Entered,Yes
15304,582,Devon,Pal,1970-05-16,Married,Male,devon10@adventure-works.com,"40000,00",1,1,Grado,Manual calificado,1,"866, rue Basse-du-Rocher",790-555-0117,2002-08-27,Person,No Company Entered,Yes
15305,583,Anna,Lewis,1970-07-02,Married,Female,anna59@adventure-works.com,"60000,00",1,0,Máster,Profesional,0,283 Cadloni,115-555-0179,2002-08-31,Person,No Company Entered,Yes
15306,500,Julia,Rogers,1969-12-12,Single,Female,julia49@adventure-works.com,"60000,00",2,2,Grado,Manual calificado,0,5461 Sunview Terrace,816-555-0112,2002-08-22,Person,No Company Entered,No
15307,631,Kyle,Holt,1969-04-26,Single,Male,kyle6@adventure-works.com,"60000,00",2,2,Grado,Manual calificado,0,6685 Norris Court,464-555-0163,2002-09-21,Person,No Company Entered,No
15308,469,Alexander,Miller,1969-08-25,Married,Male,alexander11@adventure-works.com,"60000,00",2,2,Grado,Manual calificado,0,7264 St. Peter Court,126-555-0184,2002-09-09,Person,No Company Entered,Yes
15309,566,Sara,Kelly,1969-09-17,Single,Female,sara3@adventure-works.com,"60000,00",2,2,Grado,Manual calificado,0,8713 MapleView Drive,715-555-0144,2002-09-10,Person,No Company Entered,No
15310,475,Julian,Powell,1969-07-23,Single,Male,julian10@adventure-works.com,"60000,00",2,2,Grado,Manual calificado,0,4794 Cowell Road,946-555-0127,2002-09-10,Person,No Company Entered,No
15311,665,Kaitlyn,Garcia,1969-09-22,Single,Female,kaitlyn39@adventure-works.com,"60000,00",1,0,Máster,Profesional,0,589 Ashwood Dr.,469-555-0180,2003-05-02,Person,No Company Entered,No
15312,583,Brenda,Rodriguez,1971-08-21,Single,Female,brenda23@adventure-works.com,"60000,00",1,0,Máster,Profesional,0,5341 Arnold Dr.,285-555-0118,2002-09-26,Person,No Company Entered,Yes
15313,535,Elizabeth,Wood,1971-07-01,Married,Female,elizabeth31@adventure-works.com,"60000,00",1,0,Máster,Profesional,0,4982 Katharyn Drive,566-555-0177,2002-09-20,Person,No Company Entered,Yes
15314,502,Dalton,Simmons,1971-11-02,Married,Male,dalton61@adventure-works.com,"70000,00",3,0,Máster,Profesional,0,5856 Onley Dr.,415-555-0115,2002-09-20,Person,No Company Entered,Yes
15315,547,Angel,Murphy,1918-05-19,Single,Male,angel14@adventure-works.com,"30000,00",2,0,Bachillerato,Manual calificado,2,2414 Darlene Dr.,470-555-0194,2003-11-16,Person,No Company Entered,Yes
15316,690,Taylor,Peterson,1969-05-15,Single,Female,taylor17@adventure-works.com,"60000,00",1,0,Máster,Profesional,0,2137 Birchwood Dr,291-555-0119,2002-09-18,Person,No Company Entered,No
15317,671,Stephanie,Hughes,1969-10-07,Single,Female,stephanie38@adventure-works.com,"60000,00",1,0,Máster,Profesional,0,5692 Fish Drive,452-555-0184,2002-08-19,Person,No Company Entered,Yes
15318,677,Amanda,Wright,1969-05-18,Married,Female,amanda63@adventure-works.com,"60000,00",1,0,Máster,Profesional,0,5474 Danielle Court,435-555-0162,2002-09-28,Person,No Company Entered,Yes
15319,682,Caleb,Parker,1968-04-23,Married,Male,caleb28@adventure-works.com,"40000,00",4,4,Bachillerato,Manual calificado,3,5243 Harmony Way,593-555-0116,2004-02-17,Person,No Company Entered,Yes
15320,691,Dylan,Martinez,1968-11-17,Single,Male,dylan47@adventure-works.com,"70000,00",2,2,Grado,Manual calificado,0,2008 Storey Lane,277-555-0194,2002-09-27,Person,No Company Entered,No
15321,653,Brianna,Diaz,1968-03-21,Married,Female,brianna67@adventure-works.com,"70000,00",2,2,Grado,Manual calificado,1,1349 Palm Ave.,939-555-0162,2002-09-01,Person,No Company Entered,Yes
15322,446,Randall,Blanco,1968-11-19,Married,Male,randall17@adventure-works.com,"70000,00",2,2,Grado,Manual calificado,1,8308 Roskelley Drive,171-555-0191,2002-10-20,Person,No Company Entered,Yes
15323,495,Justin,Zhang,1967-09-14,Single,Male,justin21@adventure-works.com,"40000,00",0,0,Grado,Profesional,1,4250 Park Tree Ct,431-555-0179,2002-09-23,Person,No Company Entered,No
15324,580,Dwayne,Ruiz,1970-11-07,Married,Male,dwayne2@adventure-works.com,"60000,00",2,0,Máster,Profesional,0,1897 Northridge Road,756-555-0113,2004-05-19,Person,No Company Entered,Yes
15325,677,Faith,Brooks,1970-11-07,Single,Female,faith23@adventure-works.com,"70000,00",3,0,Máster,Profesional,0,712 Sweetwater Drive,146-555-0195,2002-09-09,Person,No Company Entered,No
15326,551,Tyler,Robinson,1970-10-23,Married,Male,tyler16@adventure-works.com,"70000,00",3,0,Máster,Profesional,0,8069 Vine Hill Way,936-555-0175,2002-09-26,Person,No Company Entered,Yes
15327,610,Trevor,Washington,1970-07-06,Married,Male,trevor13@adventure-works.com,"70000,00",4,0,Máster,Profesional,0,522 Fieldbrook Pl.,107-555-0181,2002-09-13,Person,No Company Entered,Yes
15328,475,Jack,Jai,1970-05-03,Married,Male,jack33@adventure-works.com,"70000,00",4,0,Máster,Profesional,0,1174 Ayers Rd,436-555-0167,2002-09-21,Person,No Company Entered,Yes
15329,538,Edward,Anderson,1970-04-08,Single,Male,edward32@adventure-works.com,"80000,00",2,0,Máster,Profesional,0,9489 Anderson Way,186-555-0144,2002-10-17,Person,No Company Entered,No
15330,631,Angelica,Bryant,1967-05-21,Married,Female,angelica17@adventure-works.com,"50000,00",2,2,Grado,Manual calificado,1,7344 Raymond Dr,910-555-0188,2002-10-06,Person,No Company Entered,Yes
15331,442,Marcus,Diaz,1967-05-03,Single,Male,marcus71@adventure-works.com,"50000,00",2,2,Grado,Manual calificado,1,1534 Lanton Ave,165-555-0185,2002-10-05,Person,No Company Entered,No
15332,442,Melanie,Powell,1967-09-04,Married,Female,melanie24@adventure-works.com,"50000,00",2,2,Grado,Manual calificado,1,3187 Concord Place,150-555-0195,2002-10-18,Person,No Company Entered,Yes
15333,500,Aaron,Mitchell,1966-09-26,Married,Male,aaron44@adventure-works.com,"80000,00",3,3,Grado,Manual calificado,0,3773 Lakefield Place,116-555-0185,2004-02-17,Person,No Company Entered,No
15334,536,Alexandria,Alexander,1966-05-01,Married,Female,alexandria19@adventure-works.com,"80000,00",3,3,Grado,Manual calificado,0,3223 Virgina Hills Drive,714-555-0159,2003-11-07,Person,No Company Entered,Yes
15335,582,Ross,Blanco,1966-04-04,Single,Male,ross33@adventure-works.com,"80000,00",3,3,Grado,Manual calificado,0,9530 Vine Lane,561-555-0179,2004-03-31,Person,No Company Entered,Yes
15336,443,April,Pal,1966-05-09,Married,Female,april10@adventure-works.com,"80000,00",3,3,Grado,Manual calificado,1,2214 Solano,472-555-0185,2003-10-14,Person,No Company Entered,Yes
15337,475,Noah,Brown,1966-08-25,Married,Male,noah61@adventure-works.com,"60000,00",0,0,Máster,Profesional,0,8741 Clark Creek Lane,230-555-0146,2004-07-20,Person,No Company Entered,Yes
15338,442,Jennifer,Gonzalez,1966-05-28,Married,Female,jennifer20@adventure-works.com,"60000,00",0,0,Máster,Profesional,0,5539 Choctaw Court,944-555-0159,2003-10-27,Person,No Company Entered,Yes
15339,520,Anna,Coleman,1966-04-09,Married,Female,anna30@adventure-works.com,"70000,00",4,0,Máster,Profesional,0,4311 Clay Rd,210-555-0174,2002-10-13,Person,No Company Entered,Yes
15340,566,Cindy,James,1966-10-09,Single,Female,cindy26@adventure-works.com,"70000,00",4,0,Máster,Profesional,0,2921 Glen Wood Drive,458-555-0190,2002-10-19,Person,No Company Entered,Yes
15341,522,Melissa,Morris,1969-03-20,Married,Female,melissa41@adventure-works.com,"70000,00",5,5,Máster,Profesional,2,4838 Fish Dr.,768-555-0114,2003-08-26,Person,No Company Entered,Yes
15342,535,Olivia,Taylor,1969-03-22,Married,Female,olivia8@adventure-works.com,"70000,00",5,5,Máster,Profesional,2,5806 Old Oak Dr.,438-555-0169,2003-12-15,Person,No Company Entered,Yes
15343,516,Eduardo,Griffin,1969-08-16,Single,Male,eduardo64@adventure-works.com,"80000,00",3,0,Máster,Profesional,0,742 Grasswood Ct.,168-555-0117,2002-10-18,Person,No Company Entered,No
15344,551,Mariah,Washington,1965-09-15,Single,Female,mariah18@adventure-works.com,"40000,00",0,0,Grado,Profesional,1,1271 Yosemite Circle,764-555-0112,2002-10-06,Person,No Company Entered,No
15345,653,Natalie,Hughes,1965-06-26,Single,Female,natalie34@adventure-works.com,"50000,00",3,3,Grado,Manual calificado,2,5473 Hillridge Way,839-555-0114,2002-10-22,Person,No Company Entered,Yes
15346,667,Connor,Baker,1965-07-10,Married,Male,connor37@adventure-works.com,"50000,00",3,3,Grado,Manual calificado,2,5664 Wilke Drive,195-555-0150,2004-02-09,Person,No Company Entered,No
15347,430,Emmanuel,Suri,1965-09-14,Married,Male,emmanuel0@adventure-works.com,"50000,00",3,3,Grado,Manual calificado,3,377 Trees Drive,868-555-0144,2003-12-25,Person,No Company Entered,Yes
15348,442,Alvin,Raji,1965-12-02,Married,Male,alvin42@adventure-works.com,"50000,00",3,3,Grado,Manual calificado,3,9969 Coldwater Drive,531-555-0122,2004-04-24,Person,No Company Entered,Yes
15349,511,Logan,Moore,1965-03-13,Married,Male,logan59@adventure-works.com,"50000,00",4,4,Grado,Manual calificado,1,2096 Estudillo Street,880-555-0154,2003-08-12,Person,No Company Entered,Yes
15350,551,Adam,Lopez,1965-04-19,Single,Male,adam42@adventure-works.com,"60000,00",0,0,Máster,Profesional,0,1267 Baltic Sea Ct.,740-555-0165,2003-10-04,Person,No Company Entered,No
15351,665,Gabrielle,King,1965-11-02,Married,Female,gabrielle61@adventure-works.com,"60000,00",0,0,Máster,Profesional,1,273 Winding Lane,141-555-0116,2003-11-28,Person,No Company Entered,Yes
15352,520,Emma,Moore,1965-01-24,Single,Female,emma7@adventure-works.com,"60000,00",0,0,Máster,Profesional,1,9690 Hale Dr.,730-555-0155,2002-10-25,Person,No Company Entered,No
15353,480,Cynthia,Fernandez,1968-08-22,Single,Female,cynthia21@adventure-works.com,"40000,00",0,0,Máster,Clerical,0,Klara Straße 8463,1 (11) 500 555-0120,2004-04-03,Person,No Company Entered,No
15354,483,Holly,Malhotra,1968-07-23,Single,Female,holly6@adventure-works.com,"40000,00",0,0,Máster,Clerical,0,Curieweg 2992,1 (11) 500 555-0175,2004-05-07,Person,No Company Entered,No
15355,765,Nelson,Serrano,1968-06-24,Single,Male,nelson15@adventure-works.com,"40000,00",0,0,Máster,Clerical,0,Conesweg 9,1 (11) 500 555-0172,2004-05-27,Person,No Company Entered,No
15356,503,Darren,Madan,1925-08-07,Married,Male,darren10@adventure-works.com,"20000,00",2,0,Bachillerato,Manual,1,"2080, quai de Grenelle",1 (11) 500 555-0180,2004-06-06,Person,No Company Entered,No
15357,576,Timothy,Howard,1967-03-11,Married,Male,timothy12@adventure-works.com,"10000,00",3,3,Bachillerato,Manual,1,692 Brook Way,1 (11) 500 555-0146,2003-11-24,Person,No Company Entered,Yes
15358,529,Sergio,Gonzalez,1967-12-03,Single,Male,sergio19@adventure-works.com,"10000,00",3,3,Bachillerato parcial,Manual,1,"62, avenue des Laurentides",1 (11) 500 555-0115,2003-10-30,Person,No Company Entered,Yes
15359,674,Mason,Gonzalez,1926-08-10,Single,Male,mason29@adventure-works.com,"20000,00",2,0,Bachillerato,Manual,1,Hüttenstr 7005,1 (11) 500 555-0178,2003-11-16,Person,No Company Entered,No
15360,541,George,Raman,1967-08-21,Married,Male,george18@adventure-works.com,"30000,00",1,1,Grado,Clerical,0,1563 Weston Court,1 (11) 500 555-0115,2003-11-21,Person,No Company Entered,Yes
15361,585,Max,Blanco,1967-05-25,Married,Male,max15@adventure-works.com,"30000,00",1,1,Grado,Clerical,1,9649 Sequoia Woods Pl.,1 (11) 500 555-0156,2003-11-21,Person,No Company Entered,No
15362,506,Ebony,Suarez,1966-02-08,Married,Female,ebony40@adventure-works.com,"10000,00",4,4,Bachillerato parcial,Manual,2,9057 Palms Dr.,1 (11) 500 555-0198,2004-07-30,Person,No Company Entered,Yes
15363,517,Joy,Torres,1966-03-18,Married,Female,joy13@adventure-works.com,"20000,00",1,1,Bachillerato,Manual,1,Postenweg 5752,1 (11) 500 555-0186,2004-04-18,Person,No Company Entered,Yes
15364,480,Larry,Jimenez,1967-06-02,Married,Male,larry7@adventure-works.com,"40000,00",0,0,Grado,Clerical,0,Hansaallee 598,1 (11) 500 555-0143,2004-05-21,Person,No Company Entered,Yes
15365,532,Gabriella,Hill,1928-02-18,Single,Female,gabriella36@adventure-works.com,"10000,00",4,0,Bachillerato,Manual,2,2691 Balhan Dr.,1 (11) 500 555-0112,2004-02-10,Person,No Company Entered,No
15366,672,Phillip,Fernandez,1966-02-20,Married,Male,phillip17@adventure-works.com,"30000,00",1,1,Grado,Manual calificado,2,"81, place de Fontenoy",1 (11) 500 555-0165,2003-09-01,Person,No Company Entered,Yes
15367,586,Johnathan,Schmidt,1966-11-28,Married,Male,johnathan12@adventure-works.com,"30000,00",1,1,Grado,Manual calificado,2,Lützowplatz 3859,1 (11) 500 555-0118,2004-05-08,Person,No Company Entered,Yes
15368,529,Omar,Shan,1966-02-18,Married,Male,omar30@adventure-works.com,"30000,00",1,1,Grado,Manual calificado,2,"55, rue de Longchamp",1 (11) 500 555-0195,2003-12-25,Person,No Company Entered,Yes
15369,435,Bharat,Mirchandani,1965-09-04,Single,Male,bharat0@adventure-works.com,"10000,00",4,3,Bachillerato parcial,Manual,2,"33, place de la République",1 (11) 500 555-0113,2004-04-11,Person,No Company Entered,Yes
15370,548,Kate,Nath,1965-09-24,Married,Female,kate15@adventure-works.com,"20000,00",2,2,Bachillerato,Manual,0,"1101, rue Lauriston",1 (11) 500 555-0171,2004-07-29,Person,No Company Entered,Yes
15371,437,Maria,Bryant,1965-09-17,Married,Female,maria39@adventure-works.com,"20000,00",2,2,Bachillerato,Manual,2,Kapellstr 4561,1 (11) 500 555-0113,2004-02-24,Person,No Company Entered,Yes
15372,545,Cassandra,Garcia,1965-03-05,Married,Female,cassandra16@adventure-works.com,"30000,00",1,1,Grado,Manual calificado,2,"9, rue Lafayette",1 (11) 500 555-0161,2004-07-27,Person,No Company Entered,Yes
15373,565,Marie,Browning,1964-04-21,Married,Female,marie39@adventure-works.com,"10000,00",3,2,Bachillerato parcial,Manual,1,2109 Mt. Washington,1 (11) 500 555-0111,2003-11-14,Person,No Company Entered,Yes
15374,671,Mariah,Reed,1972-06-12,Married,Female,mariah43@adventure-works.com,"70000,00",0,0,Grado parcial,Manual calificado,2,1476 Chestnut Ave.,371-555-0112,2002-10-22,Person,No Company Entered,Yes
15375,510,Bradley,Pal,1971-02-28,Single,Male,bradley14@adventure-works.com,"130000,00",0,5,Bachillerato parcial,Administración,4,7555 Hillview Dr,1 (11) 500 555-0145,2004-07-23,Person,No Company Entered,No
15376,425,Shannon,Ortega,1971-06-15,Single,Male,shannon41@adventure-works.com,"130000,00",0,5,Bachillerato parcial,Administración,4,1896 Adelaide Street,1 (11) 500 555-0132,2002-10-06,Person,No Company Entered,Yes
15377,516,Anthony,Martinez,1953-01-17,Married,Male,anthony3@adventure-works.com,"70000,00",4,3,Grado parcial,Profesional,1,8494 Ryan Rd.,276-555-0113,2004-04-20,Person,No Company Entered,Yes
15378,467,Isabelle,Foster,1953-06-05,Single,Female,isabelle15@adventure-works.com,"70000,00",4,3,Grado parcial,Profesional,1,7161 Broadway St,114-555-0129,2004-06-03,Person,No Company Entered,Yes
15379,674,Colin,Raje,1958-06-03,Married,Male,colin37@adventure-works.com,"130000,00",2,3,Grado,Administración,4,Postenweg 5752,1 (11) 500 555-0118,2004-04-23,Person,No Company Entered,Yes
15380,501,Cindy,Rodriguez,1958-06-09,Single,Female,cindy18@adventure-works.com,"130000,00",2,4,Grado parcial,Profesional,2,7426 Forest Way,1 (11) 500 555-0165,2004-01-18,Person,No Company Entered,No
15381,454,Ricardo,Luo,1957-05-19,Married,Male,ricardo5@adventure-works.com,"100000,00",2,3,Grado parcial,Profesional,3,"6, route de Marseille",1 (11) 500 555-0114,2004-01-30,Person,No Company Entered,Yes
15382,483,Shannon,Romero,1957-08-23,Married,Male,shannon30@adventure-works.com,"130000,00",2,4,Grado parcial,Profesional,2,Dunckerstr 2825,1 (11) 500 555-0110,2003-07-24,Person,No Company Entered,Yes
15383,483,Dale,Xu,1957-11-06,Single,Male,dale4@adventure-works.com,"130000,00",2,4,Grado parcial,Profesional,2,Wolfgangstraße 28,1 (11) 500 555-0180,2003-07-30,Person,No Company Entered,No
15384,529,Ronnie,Hu,1956-02-16,Single,Male,ronnie17@adventure-works.com,"110000,00",2,4,Grado parcial,Profesional,4,"395, avenue de l´ Union Centrale",1 (11) 500 555-0137,2004-02-05,Person,No Company Entered,Yes
15385,529,Jon,Zhu,1956-08-03,Married,Male,jon34@adventure-works.com,"110000,00",2,4,Grado parcial,Profesional,4,"29, rue des Grands Champs",1 (11) 500 555-0120,2004-03-18,Person,No Company Entered,Yes
15386,480,Javier,Muñoz,1956-06-28,Single,Male,javier3@adventure-works.com,"120000,00",3,4,Bachillerato,Profesional,4,Heideweg 1459,1 (11) 500 555-0193,2004-05-28,Person,No Company Entered,No
15387,666,Kelli,Zhao,1956-04-20,Single,Female,kelli11@adventure-works.com,"160000,00",2,4,Bachillerato,Profesional,2,1413 Withers Drive,1 (11) 500 555-0167,2004-02-24,Person,No Company Entered,No
15388,704,Dalton,Roberts,1956-12-22,Single,Male,dalton38@adventure-works.com,"170000,00",3,3,Grado parcial,Profesional,4,997 Grasswood Ct.,1 (11) 500 555-0134,2004-05-21,Person,No Company Entered,No
15389,454,Wayne,Jai,1955-08-26,Married,Male,wayne13@adventure-works.com,"90000,00",2,1,Bachillerato,Profesional,2,"225, rue Marbeuf",1 (11) 500 555-0151,2004-06-10,Person,No Company Entered,Yes
15390,529,Candice,Zhou,1955-02-17,Married,Female,candice14@adventure-works.com,"100000,00",2,3,Bachillerato,Profesional,4,"3887, rue Villedo",1 (11) 500 555-0193,2003-10-29,Person,No Company Entered,No
15391,506,Ivan,Mehta,1955-01-16,Married,Male,ivan10@adventure-works.com,"150000,00",3,4,Bachillerato,Profesional,3,8624 Pepper Way,1 (11) 500 555-0162,2004-02-05,Person,No Company Entered,Yes
15392,503,Dominique,Arun,1944-09-25,Single,Female,dominique6@adventure-works.com,"70000,00",5,1,Bachillerato,Profesional,2,"83, rue de Fontfroide",1 (11) 500 555-0181,2003-11-28,Person,No Company Entered,Yes
15393,765,Kelli,Rai,1944-02-14,Single,Female,kelli40@adventure-works.com,"100000,00",2,3,Máster,Administración,4,Räuscherweg 675,1 (11) 500 555-0116,2003-10-11,Person,No Company Entered,No
15394,674,Donald,Raman,1944-08-07,Single,Male,donald13@adventure-works.com,"110000,00",3,4,Grado,Administración,4,Auf den Kuhlen Straße 234,1 (11) 500 555-0131,2003-12-15,Person,No Company Entered,No
15395,530,Martha,Sun,1945-08-05,Married,Female,martha13@adventure-works.com,"70000,00",5,1,Bachillerato,Profesional,2,"8733bis, rue des Peupliers",1 (11) 500 555-0120,2004-04-09,Person,No Company Entered,Yes
15396,533,Daisy,Gill,1945-01-20,Single,Female,daisy8@adventure-works.com,"90000,00",5,0,Grado parcial,Profesional,2,Winterfeldtstr 5557,1 (11) 500 555-0125,2003-08-15,Person,No Company Entered,Yes
15397,555,Terry,Black,1945-05-19,Married,Male,terry22@adventure-works.com,"100000,00",2,3,Grado,Administración,4,Charlottenstr 40,1 (11) 500 555-0166,2004-07-19,Person,No Company Entered,No
